blockTime,mint,delta_raw,fee_lamports
1758326474,9Xi7yxDt5oxMG7b66nvbSiNvf7EaA4M3RGjzPmcRvgUk,-1111000000,7550
1758326474,7JqFujcwhyTEKByScNQa83hNhokmD171p1zwfhhgwUss,-912735289267,7550
1758326474,CG8AUpBCbu7GyHWHTG9DPqtFANPiAMygkwhaXDqKHprF,-1751701711,7550
1758326474,9CqJh5taJo7oVWf4Q81ELaabyixmJU29Bh2BgAuAkTu1,-9078691476835,7550
1758326474,9S9XrAy6RLrd5KgJE77a9wP9Tsmnini3e8GUT7WZVLoV,-452084340,7550
1758326474,8dtt527QUc8sxS74CWaLvMuBrBUqmY4dd6f3B5gvWeiE,-111229883316,7550
1758326474,4NfszemC8K2aKsbdZGfMGXgibgZDECCbj1z9ateQzzFv,-3533477439,7550
1758326474,ApTVW7ofC6AykxkKMkNjoNCcsDVnR84rV39tUBNAj6tn,-122089165680,7550
1758326474,46p9ZnLi7zATW7j5VcYDLTPEgnLayJNDAVVAxA5bqHsk,-558890400,7550
1758326474,2eKJoEkkyhznvnpycmtcCokEQWtkhcG5uNVHbu9x3dLJ,-8459392,7550
1758326474,DCDJNhwJ1tUbf6qviVA8tbAccL75hHgt84GQKLHPrGeW,-40983064665,7550
1758326474,6oLQed64Pnv3S48cLy33UmU6pPbfoTsAtY5Bq9UAFEHo,-2666002811,7550
1758326474,4ajtN3w8VuJNhCJDpFdognUPe3cD3d3y1SiNHHWj6sBJ,-632033484650,7550
1758326474,B7AxkNGG4cMNuXDvuo5ookrCeFg72QqSXrHN1aqkau6f,-33000000,7550
1758326474,CfRtuftXNTDykNMDygwwVNPtAADjTderWH6GamaHJmXJ,-300371493,7550
1758326474,9R724knKGeGTBranjai9WtgxLF3MMRax6z1HZeS87VVa,-18249307704,7550
1758326474,EmXJvjf9kqvZa1FLX7ivxG4bsDn1s7bDcBXKpjpbn1Zr,-1367160000000,7550
1758326474,A9jKnaDLSBRgen4TrDu2dLYhJsaJkhzt97LoDJXe8PQs,-4280416702246,7550
1758326474,FfRpoeoWHgsggwBLFKPAwDMjaV1RJPPnGT8Fauuw257H,-2644797937160,7550
1758326474,EQRkbVbw5PPw1EPRXtVYUNFGTnQwTFLrfodAwk1MetM4,-43790000000,7550
1758326474,2CJQLGa7h4vjRvai42htrjH3NWPHUdmFt9d6MmqSyD1W,-1330436394807,7550
1758326474,32VL5BjMGBx98KbHqWygLDaixeBTnRg46Bp6i1NzUvmq,-1590012269100,5319
1758324535,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-1232240806,340889
1758324520,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,1232239841,298329
1758316134,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-2797521215,5000
1758316134,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-3741034599,5000
1758316115,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,6538555620,58863
1758316076,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-885618305,5000
1758316076,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-1048841683,5000
1758316018,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,1934461147,5000
1758303733,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-721950128,86673
1758303720,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-104218760,102661
1758303710,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,104218753,26491
1758303689,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,452527259,27725
1758298894,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,269422869,28524
1758296158,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-431719740,5000
1758296158,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-2559724984,5000
1758296114,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,2991444731,265566
1758296049,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-425465448,124103
1758295934,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,425465415,303428
1758286446,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-24657945138,10000
1758286405,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,2424659387,5000
1758286405,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,21131385080,5000
1758286390,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,1101899148,14499
1758264278,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-1811535557,5000
1758264278,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-6705335511,5000
1758264256,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,8516871265,122680
1758264230,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-613123830,5000
1758264230,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-2269456415,5000
1758263869,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,2637195344,5000
1758261814,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,245384888,20543
1758261178,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-389194263,5000
1758261160,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,389195095,12046
1758260497,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-313505940,5000
1758260471,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,313506480,12793
1758258622,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-1253477805,132001
1758258602,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,699955214,11605
1758257776,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-172743619,5000
1758257742,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,553522287,11497
1758256733,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,172743923,14089
1758256617,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-1001825632,58212
1758256594,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-2376377249,5000
1758256546,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-5000000000,36693
1758256479,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-11747579502,10000
1758256404,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,20125782383,78232
1758256199,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-17514088306,38512
1758256061,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,16959150108,5000
1758256009,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-5358416094,84528
1758256001,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,554938198,19374
1758255808,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-402668034,5000
1758255781,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,4886375439,34272
1758253740,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,251354588,26305
1758253449,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,623354083,41649
1758252833,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,-15686319139,10000
1758252781,5wVtfsFhLjxm27K9mN3ziYWCCpQwXXq7HWUiRMW7pump,15686319157,340701
1758252623,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-6520885466,644507
1758252539,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,1461836066,5000
1758252539,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,5059048973,5000
1758250294,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-14109529,5000
1758250294,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-32382755,5000
1758250250,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,46492697,23069
1758246651,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-38663981,5000
1758246651,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-34120442,5000
1758246628,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,51846129,14112
1758244931,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,20938308,32829
1758243344,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-60511411,472682
1758243316,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-108296739,5000
1758243316,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-134669604,5000
1758243297,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-200000000,174296
1758243259,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,135428748,47474
1758239655,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-45730856,5000
1758239603,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,187609549,19598
1758236081,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-36009480,5000
1758236081,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-128505464,5000
1758236024,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,296960513,80573
1758235989,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,93724744,17383
1758230508,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-138492024,1294446
1758230496,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,138492024,26139
1758223871,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-866044104,5000
1758223871,So11111111111111111111111111111111111111112,-49934725,5000
1758223871,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,284136415,5000
1758223871,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,581907689,5000
1758223871,So11111111111111111111111111111111111111112,49934725,5000
1758223457,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-119624177,87162
1758223443,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,38787686,24300
1758221465,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,79861620,17366
1758220310,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-67064086,5000
1758220310,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-54779884,5000
1758220293,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,122818834,25532
1758219754,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-680241526,5000
1758219754,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-1072907897,5000
1758219737,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,1753149137,1366372
1758219700,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-669361177,5000
1758219700,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-1055746916,5000
1758219590,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,1171610684,5000
1758219590,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,455432580,5000
1758219578,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,98064765,25598
1758218817,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-80419709,5000
1758218817,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-127930602,5000
1758218769,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,79749028,13818
1758218652,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,60360686,17368
1758217954,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,68240596,18281
1758217386,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-714201376,5000
1758217386,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-2114949354,5000
1758217363,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,2819769068,259658
1758217321,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-354176934,5000
1758217321,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-818532620,5000
1758217173,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,603482415,5000
1758217160,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,181278039,47847
1758216222,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,163561813,40971
1758214873,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,50711373,26344
1758214513,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,183057917,23847
1758213256,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,-4414748102,10000
1758213235,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,4414683545,1086536
1758213207,GMvCfcZg8YvkkQmwDaAzCtHDrrEtgE74nQpQ7xNabonk,64574,5000
1758212458,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-19937551651,101509
1758212443,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,9143449245,5000
1758212443,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,10705388484,5000
1758212381,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,88713922,23953
1758088293,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-462118733,59803
1758088276,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,462086211,15713
1758038362,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-9143449245,5000
1758038362,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-10704322398,5000
1758038318,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,18339509233,5000
1758038271,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,1508294932,91666
1757853269,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-7137728003,126510
1757846757,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,1782229920,5000
1757846757,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,4782281115,5000
1757846717,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,157426056,13883
1757844354,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,58090230,13857
1757843678,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,357700682,16854
1757837201,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,-36832729287,155673
1757837182,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,35069910363,5000
1757837162,m5nxd3SpLrfymkEopPRDNZ6AdsZibStFnStNiifoSdp,1680299052,45300
1757837155,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-1693177030,91006
1757836543,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,1762818888,13565
1757835952,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,569527622,15867
1757825109,FAuPX5hMgyh6rMhTbmxFSPKNsWw1D9CX7pQuTpfNGVz3,1744555384,7418
1757825087,FAuPX5hMgyh6rMhTbmxFSPKNsWw1D9CX7pQuTpfNGVz3,2177930142,9030
1757825082,So11111111111111111111111111111111111111112,-916886824,5000
1757825082,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-9425654129,5000
1757825082,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,1782229920,5000
1757825082,So11111111111111111111111111111111111111112,916886824,5000
1757825082,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,7643424209,5000
1757825060,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,220387990,13641
1757823760,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,608387330,48788
1757821329,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-58970508,5000
1757821329,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-101757595,5000
1757821307,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,104375800,30990
1757820734,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,109589286,27108
1757820275,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,151824600,40288
1757819948,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,-40230081712,10000
1757819860,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,39151416496,5000
1757819833,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-25765055,5000
1757819833,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-18147199,5000
1757819815,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,90086484,62427
1757819569,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-57939002,5000
1757819569,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-59906301,5000
1757819555,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,54236686,24312
1757819348,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,519512862,69165
1757819337,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,28845888,60168
1757819328,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-22130689,5000
1757819328,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-36220984,5000
1757818788,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,330217371,21293
1757818775,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,83199849,28035
1757818359,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,2288715,20366
1757818339,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-104070146,5000
1757818339,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-266231521,5000
1757818307,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,423854495,22244
1757817251,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-772994564,79996
1757817135,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,617863307,20319
1757815434,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,139748841,17780
1757815106,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,226646304,13711
1757814637,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,-3008016019,223079
1757814626,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,759436792,15818
1757814619,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-51783908,5000
1757814619,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-423180277,5000
1757814505,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,174892047,97850
1757813082,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,263256448,25008
1757813063,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,2248578368,25263
1757811545,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,-8820624339,5000
1757811531,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,8820625181,69428
1757811509,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,-11101039115,10000
1757811458,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,1636271499,5000
1757810860,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,52198106,38181
1757810829,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,976319014,52580
1757810811,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,8488448603,297924
1757810711,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,-16164114337,10000
1757810659,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-3202410945,145021
1757810425,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,757025139,23329
1757807237,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-1305702444,5000
1757807237,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-3924358282,5000
1757807216,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-1916201220,5000
1757807216,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-5759244893,5000
1757807178,AcqWTAepkpU6uUZ8f4T3TrLtuej3kHBEctBw7T1p9T3b,54936371699,9030
1757807169,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,15119493650,987922
1757806957,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,231398995,72563
1757806055,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-651569025,80001
1757806016,HQDTzNa4nQVetoG6aCbSLX9kcH7tSv2j2sTV67Etpump,16164114353,731807
1757805898,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,651569025,57085
1757804626,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-3395273662,79996
1757804601,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-1016050697,5000
1757804601,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-916638400,5000
1757804585,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-3000000000,146094
1757804537,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-6438500181,5000
1757804537,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-5808545304,5000
1757804518,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,20575007947,71529
1757804488,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-777681968,5000
1757804488,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-701592112,5000
1757804388,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,1089466277,5000
1757804239,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,231937589,42404
1757803037,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,157870385,35616
1757802695,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-104324620,5000
1757802695,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-244145129,5000
1757802645,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,348469875,16001
1757802057,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-498826577,79996
1757801914,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-28516167,5000
1757801914,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-17023472,5000
1757801867,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,171477035,43386
1757801694,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-75254147,5000
1757801694,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-103132594,5000
1757801671,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,551275922,28250
1757800764,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-453474460,79996
1757800740,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-34369414,5000
1757800740,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-115396091,5000
1757800723,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,493281125,19384
1757800693,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-63862579,5000
1757800693,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-223603589,5000
1757800001,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,232196522,70343
1757799926,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,165228486,14451
1757799916,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-1595293631,80000
1757799889,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-435773473,5000
1757799889,7Pnqg1S6MYrL6AP1ZXcToTHfdBbTB77ze6Y33qBBpump,-1877506025,5000
